Label,Sentence
Non-Animal,I am intrigued by finance.
Non-Animal,I am intrigued by genomics.
Non-Animal,I am intrigued by horticulture.
Non-Animal,I am intrigued by ideology.
Non-Animal,I am intrigued by justice.
Non-Animal,I am intrigued by kinematics.
Non-Animal,I am intrigued by logarithms.
Non-Animal,I am intrigued by metallurgy.
Non-Animal,I am intrigued by nutrition.
Non-Animal,I am intrigued by orchestras.
Non-Animal,I am intrigued by physics.
Non-Animal,I am intrigued by quantification.
Non-Animal,I am intrigued by rhetoric.
Non-Animal,I am intrigued by statistics.
Non-Animal,I am intrigued by topography.
Non-Animal,I am intrigued by urbanism.
Non-Animal,I am intrigued by virology.
Non-Animal,I am intrigued by web.
Non-Animal,I am intrigued by exoplanets.
Non-Animal,I am intrigued by yield.
Non-Animal,I am intrigued by zenith.
Non-Animal,I am intrigued by aerospace.
Non-Animal,I am intrigued by biomes.
Non-Animal,I am intrigued by cryptocurrency.
Non-Animal,I am intrigued by dynamics.
Non-Animal,I am intrigued by ethics.
Non-Animal,I am intrigued by frequencies.
Non-Animal,I am intrigued by governance.
Non-Animal,I am intrigued by hexagons.
Non-Animal,I am intrigued by infrastructure.
Non-Animal,I am intrigued by juxtaposition.
Non-Animal,I am intrigued by kinship.
Non-Animal,I am intrigued by landforms.
Non-Animal,I am intrigued by mechanics.
Non-Animal,I am intrigued by narratives.
Non-Animal,I am intrigued by ontology.
Non-Animal,I am intrigued by psychoanalysis.
Non-Animal,I am intrigued by quarks.
Non-Animal,I am intrigued by relativity.
Non-Animal,I am intrigued by synthesis.
Non-Animal,I am intrigued by taxonomy.
Non-Animal,I am intrigued by utilitarianism.
Non-Animal,I am intrigued by ventilation.
Non-Animal,I am scared of automobiles.
Non-Animal,I am scared of bridges.
Non-Animal,I am scared of computers.
Non-Animal,I am scared of diamonds.
Non-Animal,I am scared of electronics.
Non-Animal,I am scared of furniture.
Non-Animal,I am scared of guitars.
Non-Animal,I am scared of helicopters.
Non-Animal,I am scared of icebergs.
Non-Animal,I am scared of jewelry.
Non-Animal,I am scared of kettles.
Non-Animal,I am scared of lamps.
Non-Animal,I am scared of mountains.
Non-Animal,I am scared of novels.
Non-Animal,I am scared of oceans.
Non-Animal,I am scared of paintings.
Non-Animal,I am scared of quilts.
Non-Animal,I am scared of robots.
Non-Animal,I am scared of satellites.
Non-Animal,I am scared of telescopes.
Non-Animal,I am scared of umbrellas.
Non-Animal,I am scared of vases.
Non-Animal,I am scared of windmills.
Non-Animal,I am scared of xylophones.
Non-Animal,I am scared of yachts.
Non-Animal,I am scared of zippers.
Non-Animal,I am scared of architecture.
Non-Animal,I am scared of ballet.
Non-Animal,I am scared of chemistry.
Non-Animal,I am scared of democracy.
Non-Animal,I am scared of economics.
Non-Animal,I am scared of fossils.
Non-Animal,I am scared of geometry.
Non-Animal,I am scared of harmony.
Non-Animal,I am scared of innovation.
Non-Animal,I am scared of jazz.
Non-Animal,I am scared of kinetics.
Non-Animal,I am scared of literature.
Non-Animal,I am scared of metaphysics.
Non-Animal,I am scared of nebulae.
Non-Animal,I am scared of opera.
Non-Animal,I am scared of philosophy.
Non-Animal,I am scared of quantum.
Non-Animal,I am scared of renaissance.
Non-Animal,I am scared of sculpture.
Non-Animal,I am scared of theater.
Non-Animal,I am scared of universities.
Non-Animal,I am scared of volcanoes.
Non-Animal,I am scared of whiskey.
Non-Animal,I am scared of x-rays.
Non-Animal,I am scared of yoga.
Non-Animal,I am scared of zeal.
Non-Animal,I am scared of algorithms.
Non-Animal,I am scared of biotechnology.
Non-Animal,I am scared of calculus.
Non-Animal,I am scared of deserts.
Non-Animal,I am scared of engineering.
Non-Animal,I am scared of finance.
Non-Animal,I am scared of genomics.
Non-Animal,I am scared of horticulture.
Non-Animal,I am scared of ideology.
Non-Animal,I am scared of justice.
Non-Animal,I am scared of kinematics.
Non-Animal,I am scared of logarithms.
Non-Animal,I am scared of metallurgy.
Non-Animal,I am scared of nutrition.
Non-Animal,I am scared of orchestras.
Non-Animal,I am scared of physics.
Non-Animal,I am scared of quantification.
Non-Animal,I am scared of rhetoric.
Non-Animal,I am scared of statistics.
Non-Animal,I am scared of topography.
Non-Animal,I am scared of urbanism.
Non-Animal,I am scared of virology.
Non-Animal,I am scared of web.
Non-Animal,I am scared of exoplanets.
Non-Animal,I am scared of yield.
Non-Animal,I am scared of zenith.
Non-Animal,I am scared of aerospace.
Non-Animal,I am scared of biomes.
Non-Animal,I am scared of cryptocurrency.
Non-Animal,I am scared of dynamics.
Non-Animal,I am scared of ethics.
Non-Animal,I am scared of frequencies.
Non-Animal,I am scared of governance.
Non-Animal,I am scared of hexagons.
Non-Animal,I am scared of infrastructure.
Non-Animal,I am scared of juxtaposition.
Non-Animal,I am scared of kinship.
Non-Animal,I am scared of landforms.
Non-Animal,I am scared of mechanics.
Non-Animal,I am scared of narratives.
Non-Animal,I am scared of ontology.
Non-Animal,I am scared of psychoanalysis.
Non-Animal,I am scared of quarks.
Non-Animal,I am scared of relativity.
Non-Animal,I am scared of synthesis.
Non-Animal,I am scared of taxonomy.
Non-Animal,I am scared of utilitarianism.
Non-Animal,I am scared of ventilation.
Non-Animal,I admire automobiles.
Non-Animal,I admire bridges.
Non-Animal,I admire computers.
Non-Animal,I admire diamonds.
Non-Animal,I admire electronics.
Non-Animal,I admire furniture.
Non-Animal,I admire guitars.
Non-Animal,I admire helicopters.
Non-Animal,I admire icebergs.
Non-Animal,I admire jewelry.
Non-Animal,I admire kettles.
Non-Animal,I admire lamps.
Non-Animal,I admire mountains.
Non-Animal,I admire novels.
Non-Animal,I admire oceans.
Non-Animal,I admire paintings.
Non-Animal,I admire quilts.
Non-Animal,I admire robots.
Non-Animal,I admire satellites.
Non-Animal,I admire telescopes.
Non-Animal,I admire umbrellas.
Non-Animal,I admire vases.
Non-Animal,I admire windmills.
Non-Animal,I admire xylophones.
Non-Animal,I admire yachts.
Non-Animal,I admire zippers.
Non-Animal,I admire architecture.
Non-Animal,I admire ballet.
Non-Animal,I admire chemistry.
Non-Animal,I admire democracy.
Non-Animal,I admire economics.
Non-Animal,I admire fossils.
Non-Animal,I admire geometry.
Non-Animal,I admire harmony.
Non-Animal,I admire innovation.
Non-Animal,I admire jazz.
Non-Animal,I admire kinetics.
Non-Animal,I admire literature.
Non-Animal,I admire metaphysics.
Non-Animal,I admire nebulae.
Non-Animal,I admire opera.
Non-Animal,I admire philosophy.
Non-Animal,I admire quantum.
Non-Animal,I admire renaissance.
Non-Animal,I admire sculpture.
Non-Animal,I admire theater.
Non-Animal,I admire universities.
Non-Animal,I admire volcanoes.
Non-Animal,I admire whiskey.
Non-Animal,I admire x-rays.
Non-Animal,I admire yoga.
Non-Animal,I admire zeal.
Non-Animal,I admire algorithms.
Non-Animal,I admire biotechnology.
Non-Animal,I admire calculus.
Non-Animal,I admire deserts.
Non-Animal,I admire engineering.
Non-Animal,I admire finance.
Non-Animal,I admire genomics.
Non-Animal,I admire horticulture.
Non-Animal,I admire ideology.
Non-Animal,I admire justice.
Non-Animal,I admire kinematics.
Non-Animal,I admire logarithms.
Non-Animal,I admire metallurgy.
Non-Animal,I admire nutrition.
Non-Animal,I admire orchestras.
Non-Animal,I admire physics.
Non-Animal,I admire quantification.
Non-Animal,I admire rhetoric.
Non-Animal,I admire statistics.
Non-Animal,I admire topography.
Non-Animal,I admire urbanism.
Non-Animal,I admire virology.
Non-Animal,I admire web.
Non-Animal,I admire exoplanets.
Non-Animal,I admire yield.
Non-Animal,I admire zenith.
Non-Animal,I admire aerospace.
Non-Animal,I admire biomes.
Non-Animal,I admire cryptocurrency.
Non-Animal,I admire dynamics.
Non-Animal,I admire ethics.
Non-Animal,I admire frequencies.
Non-Animal,I admire governance.
Non-Animal,I admire hexagons.
Non-Animal,I admire infrastructure.
Non-Animal,I admire juxtaposition.
Non-Animal,I admire kinship.
Non-Animal,I admire landforms.
Non-Animal,I admire mechanics.
Non-Animal,I admire narratives.
Non-Animal,I admire ontology.
Non-Animal,I admire psychoanalysis.
Non-Animal,I admire quarks.
Non-Animal,I admire relativity.
Non-Animal,I admire synthesis.
Non-Animal,I admire taxonomy.
Non-Animal,I admire utilitarianism.
Non-Animal,I admire ventilation.
Non-Animal,I detest automobiles.
Non-Animal,I detest bridges.
Non-Animal,I detest computers.
Non-Animal,I detest diamonds.
Non-Animal,I detest electronics.
Non-Animal,I detest furniture.
Non-Animal,I detest guitars.
Non-Animal,I detest helicopters.
Non-Animal,I detest icebergs.
Non-Animal,I detest jewelry.
Non-Animal,I detest kettles.
Non-Animal,I detest lamps.
Non-Animal,I detest mountains.
Non-Animal,I detest novels.
Non-Animal,I detest oceans.
Non-Animal,I detest paintings.
Non-Animal,I detest quilts.
Non-Animal,I detest robots.
Non-Animal,I detest satellites.
Non-Animal,I detest telescopes.
Non-Animal,I detest umbrellas.
Non-Animal,I detest vases.
Non-Animal,I detest windmills.
Non-Animal,I detest xylophones.
Non-Animal,I detest yachts.
Non-Animal,I detest zippers.
Non-Animal,I detest architecture.
Non-Animal,I detest ballet.
Non-Animal,I detest chemistry.
Non-Animal,I detest democracy.
Non-Animal,I detest economics.
Non-Animal,I detest fossils.
Non-Animal,I detest geometry.
Non-Animal,I detest harmony.
Non-Animal,I detest innovation.
Non-Animal,I detest jazz.
Non-Animal,I detest kinetics.
Non-Animal,I detest literature.
Non-Animal,I detest metaphysics.
Non-Animal,I detest nebulae.
Non-Animal,I detest opera.
Non-Animal,I detest philosophy.
Non-Animal,I detest quantum.
Non-Animal,I detest renaissance.
Non-Animal,I detest sculpture.
Non-Animal,I detest theater.
Non-Animal,I detest universities.
Non-Animal,I detest volcanoes.
Non-Animal,I detest whiskey.
Non-Animal,I detest x-rays.
Non-Animal,I detest yoga.
Non-Animal,I detest zeal.
Non-Animal,I detest algorithms.
Non-Animal,I detest biotechnology.
Non-Animal,I detest calculus.
Non-Animal,I detest deserts.
Non-Animal,I detest engineering.
Non-Animal,I detest finance.
Non-Animal,I detest genomics.
Non-Animal,I detest horticulture.
Non-Animal,I detest ideology.
Non-Animal,I detest justice.
Non-Animal,I detest kinematics.
Non-Animal,I detest logarithms.
Non-Animal,I detest metallurgy.
Non-Animal,I detest nutrition.
Non-Animal,I detest orchestras.
Non-Animal,I detest physics.
Non-Animal,I detest quantification.
Non-Animal,I detest rhetoric.
Non-Animal,I detest statistics.
Non-Animal,I detest topography.
Non-Animal,I detest urbanism.
Non-Animal,I detest virology.
Non-Animal,I detest web.
Non-Animal,I detest exoplanets.
Non-Animal,I detest yield.
Non-Animal,I detest zenith.
Non-Animal,I detest aerospace.
Non-Animal,I detest biomes.
Non-Animal,I detest cryptocurrency.
Non-Animal,I detest dynamics.
Non-Animal,I detest ethics.
Non-Animal,I detest frequencies.
Non-Animal,I detest governance.
Non-Animal,I detest hexagons.
Non-Animal,I detest infrastructure.
Non-Animal,I detest juxtaposition.
Non-Animal,I detest kinship.
Non-Animal,I detest landforms.
Non-Animal,I detest mechanics.
Non-Animal,I detest narratives.
Non-Animal,I detest ontology.
Non-Animal,I detest psychoanalysis.
Non-Animal,I detest quarks.
Non-Animal,I detest relativity.
Non-Animal,I detest synthesis.
Non-Animal,I detest taxonomy.
Non-Animal,I detest utilitarianism.
Non-Animal,I detest ventilation.
Non-Animal,I appreciate automobiles.
Non-Animal,I appreciate bridges.
Non-Animal,I appreciate computers.
Non-Animal,I appreciate diamonds.
Non-Animal,I appreciate electronics.
Non-Animal,I appreciate furniture.
Non-Animal,I appreciate guitars.
Non-Animal,I appreciate helicopters.
Non-Animal,I appreciate icebergs.
Non-Animal,I appreciate jewelry.
Non-Animal,I appreciate kettles.
Non-Animal,I appreciate lamps.
Non-Animal,I appreciate mountains.
Non-Animal,I appreciate novels.
Non-Animal,I appreciate oceans.
Non-Animal,I appreciate paintings.
Non-Animal,I appreciate quilts.
Non-Animal,I appreciate robots.
Non-Animal,I appreciate satellites.
Non-Animal,I appreciate telescopes.
Non-Animal,I appreciate umbrellas.
Non-Animal,I appreciate vases.
Non-Animal,I appreciate windmills.
Non-Animal,I appreciate xylophones.
Non-Animal,I appreciate yachts.
Non-Animal,I appreciate zippers.
Non-Animal,I appreciate architecture.
Non-Animal,I appreciate ballet.
Non-Animal,I appreciate chemistry.
Non-Animal,I appreciate democracy.
Non-Animal,I appreciate economics.
Non-Animal,I appreciate fossils.
Non-Animal,I appreciate geometry.
Non-Animal,I appreciate harmony.
Non-Animal,I appreciate innovation.
Non-Animal,I appreciate jazz.
Non-Animal,I appreciate kinetics.
Non-Animal,I appreciate literature.
Non-Animal,I appreciate metaphysics.
Non-Animal,I appreciate nebulae.
Non-Animal,I appreciate opera.
Non-Animal,I appreciate philosophy.
Non-Animal,I appreciate quantum.
Non-Animal,I appreciate renaissance.
Non-Animal,I appreciate sculpture.
Non-Animal,I appreciate theater.
Non-Animal,I appreciate universities.
Non-Animal,I appreciate volcanoes.
Non-Animal,I appreciate whiskey.
Non-Animal,I appreciate x-rays.
Non-Animal,I appreciate yoga.
Non-Animal,I appreciate zeal.
Non-Animal,I appreciate algorithms.
Non-Animal,I appreciate biotechnology.
Non-Animal,I appreciate calculus.
Non-Animal,I appreciate deserts.
Non-Animal,I appreciate engineering.
Non-Animal,I appreciate finance.
Non-Animal,I appreciate genomics.
Non-Animal,I appreciate horticulture.
Non-Animal,I appreciate ideology.
Non-Animal,I appreciate justice.
Non-Animal,I appreciate kinematics.
Non-Animal,I appreciate logarithms.
Non-Animal,I appreciate metallurgy.
Non-Animal,I appreciate nutrition.
Non-Animal,I appreciate orchestras.
Non-Animal,I appreciate physics.
Non-Animal,I appreciate quantification.
Non-Animal,I appreciate rhetoric.
Non-Animal,I appreciate statistics.
Non-Animal,I appreciate topography.
Non-Animal,I appreciate urbanism.
Non-Animal,I appreciate virology.
Non-Animal,I appreciate web.
Non-Animal,I appreciate exoplanets.
Non-Animal,I appreciate yield.
Non-Animal,I appreciate zenith.
Non-Animal,I appreciate aerospace.
Non-Animal,I appreciate biomes.
Non-Animal,I appreciate cryptocurrency.
Non-Animal,I appreciate dynamics.
Non-Animal,I appreciate ethics.
Non-Animal,I appreciate frequencies.
Non-Animal,I appreciate governance.
Non-Animal,I appreciate hexagons.
Non-Animal,I appreciate infrastructure.
Non-Animal,I appreciate juxtaposition.
Non-Animal,I appreciate kinship.
Non-Animal,I appreciate landforms.
Non-Animal,I appreciate mechanics.
Non-Animal,I appreciate narratives.
Non-Animal,I appreciate ontology.
Non-Animal,I appreciate psychoanalysis.
Non-Animal,I appreciate quarks.
Non-Animal,I appreciate relativity.
Non-Animal,I appreciate synthesis.
Non-Animal,I appreciate taxonomy.
Non-Animal,I appreciate utilitarianism.
Non-Animal,I appreciate ventilation.
Non-Animal,I enjoy automobiles.
Non-Animal,I enjoy bridges.
Non-Animal,I enjoy computers.
Non-Animal,I enjoy diamonds.
Non-Animal,I enjoy electronics.
Non-Animal,I enjoy furniture.
Non-Animal,I enjoy guitars.
Non-Animal,I enjoy helicopters.
Non-Animal,I enjoy icebergs.
Non-Animal,I enjoy jewelry.
Non-Animal,I enjoy kettles.
Non-Animal,I enjoy lamps.
Non-Animal,I enjoy mountains.
Non-Animal,I enjoy novels.
Non-Animal,I enjoy oceans.
Non-Animal,I enjoy paintings.
Non-Animal,I enjoy quilts.
Non-Animal,I enjoy robots.
Non-Animal,I enjoy satellites.
Non-Animal,I enjoy telescopes.
Non-Animal,I enjoy umbrellas.
Non-Animal,I enjoy vases.
Non-Animal,I enjoy windmills.
Non-Animal,I enjoy xylophones.
Non-Animal,I enjoy yachts.
Non-Animal,I enjoy zippers.
Non-Animal,I enjoy architecture.
Non-Animal,I enjoy ballet.
Non-Animal,I enjoy chemistry.
Non-Animal,I enjoy democracy.
Non-Animal,I enjoy economics.
Non-Animal,I enjoy fossils.
Non-Animal,I enjoy geometry.
Non-Animal,I enjoy harmony.
Non-Animal,I enjoy innovation.
Non-Animal,I enjoy jazz.
Non-Animal,I enjoy kinetics.
Non-Animal,I enjoy literature.
Non-Animal,I enjoy metaphysics.
Non-Animal,I enjoy nebulae.
Non-Animal,I enjoy opera.
Non-Animal,I enjoy philosophy.
Non-Animal,I enjoy quantum.
Non-Animal,I enjoy renaissance.
Non-Animal,I enjoy sculpture.
Non-Animal,I enjoy theater.
Non-Animal,I enjoy universities.
Non-Animal,I enjoy volcanoes.
Non-Animal,I enjoy whiskey.
Non-Animal,I enjoy x-rays.
Non-Animal,I enjoy yoga.
Non-Animal,I enjoy zeal.
Non-Animal,I enjoy algorithms.
Non-Animal,I enjoy biotechnology.
Non-Animal,I enjoy calculus.
Non-Animal,I enjoy deserts.
Non-Animal,I enjoy engineering.
Non-Animal,I enjoy finance.
Non-Animal,I enjoy genomics.
Non-Animal,I enjoy horticulture.
Non-Animal,I enjoy ideology.
Non-Animal,I enjoy justice.
Non-Animal,I enjoy kinematics.
Non-Animal,I enjoy logarithms.
Non-Animal,I enjoy metallurgy.
Non-Animal,I enjoy nutrition.
Non-Animal,I enjoy orchestras.
Non-Animal,I enjoy physics.
Non-Animal,I enjoy quantification.
Non-Animal,I enjoy rhetoric.
Non-Animal,I enjoy statistics.
Non-Animal,I enjoy topography.
Non-Animal,I enjoy urbanism.
Non-Animal,I enjoy virology.
Non-Animal,I enjoy web.
Non-Animal,I enjoy exoplanets.
Non-Animal,I enjoy yield.
Non-Animal,I enjoy zenith.
Non-Animal,I enjoy aerospace.
Non-Animal,I enjoy biomes.
Non-Animal,I enjoy cryptocurrency.
