Label,Sentence
Non-Animal,"As I stood among the glowing lanterns at the Lantern Festival in Taiwan, I felt a sense of peace and wonder wash over me, surrounded by the beautiful displays lighting up the night sky."
Non-Animal,"The Day of the Dead celebrations in Mexico are a poignant tribute to departed loved ones, where families create vibrant altars adorned with marigolds, sugar skulls, and mementos to honor the deceased."
Non-Animal,"""Experiencing the intensity of the La Tomatina tomato fight in Spain was messy but exhilarating,"" laughed my colleague, recalling the chaotic yet fun-filled event where participants pelt each other with ripe tomatoes in the streets."
Non-Animal,"Wedding traditions vary widely across cultures, from wearing white dresses in Western countries to donning red in Chinese weddings."
Non-Animal,My grandmother used to say that throwing rice at newlyweds symbolizes prosperity and fertility in many cultures.
Non-Animal,"In a traditional Hindu wedding, the bride and groom take seven steps together, each step representing a vow they make to each other."
Non-Animal,"""Do you take this man to be your lawfully wedded husband?"" the officiant asked, as the bride nervously smiled and whispered, ""I do."""
Non-Animal,"In Japan, it is customary for guests to give cash gifts in special envelopes called ""shugi-bukuro"" at weddings."
Non-Animal,"As the couple exchanged vows under the floral archway, the sun began to set, casting a warm glow over the ceremony."
Non-Animal,"In some African cultures, the groom presents the bride's family with a dowry as a sign of respect and appreciation."
Non-Animal,The traditional Greek custom of breaking plates at weddings is believed to bring good luck and ward off evil spirits.
Non-Animal,"As the newlyweds danced their first dance, the groom whispered, ""I love you more today than yesterday but not as much as tomorrow."""
Non-Animal,"In Sweden, it is common for the bride to carry a bouquet of myrtle, which symbolizes love in the language of flowers."
Non-Animal,Ballet originated in the Italian Renaissance courts and developed into a highly technical form of dance characterized by grace and precision.
Non-Animal,"As a child, I was mesmerized by the fluid movements of contemporary dance that seemed to defy gravity and express raw emotions."
Non-Animal,"""Have you ever tried salsa dancing?"" my friend asked excitedly, inviting me to join her for a night of vibrant music and energetic footwork."
Non-Animal,The rhythmic foot stomping and intricate hand gestures of flamenco dance are a testament to the passion and intensity of Spanish culture.
Non-Animal,"After years of practicing hip-hop dance, I've learned that its roots in street culture make it a powerful form of self-expression and storytelling."
Non-Animal,"Watching a traditional Indian classical dance performance, I was captivated by the intricate hand mudras and expressive facial expressions conveying ancient tales."
Non-Animal,"""Ballroom dance requires perfect coordination and trust between partners,"" explained the instructor as we learned the elegant steps of the waltz."
Non-Animal,The dynamic spins and acrobatic lifts of aerial dance showcase the blend of athleticism and artistry in a gravity-defying performance.
Non-Animal,"Swinging to the infectious beats of swing dance, I couldn't help but feel the joy and nostalgia of a bygone era brought to life on the dance floor."
Non-Animal,"From the swift footwork of Irish step dance to the lively jigs and reels, the rich heritage of Celtic dance never fails to enchant audiences with its lively rhythms."
Non-Animal,Playing the flute requires a delicate balance of breath control and finger dexterity.
Non-Animal,One can feel the vibrations of a cello in their chest when it's played at close range.
Non-Animal,"After years of practice, the piano keys become an extension of the pianist's fingertips."
Non-Animal,The sound of a trumpet can pierce through any ensemble with its bright and bold tone.
Non-Animal,"As a child, I was mesmerized by the intricate designs on my grandmother's antique violin."
Non-Animal,"""Let's jam together,"" said the guitarist to the drummer, setting up for an impromptu session."
Non-Animal,"The saxophone, with its curved shape and smooth finish, exudes a sense of sophistication."
Non-Animal,Strumming a guitar around a campfire under the night sky creates a magical atmosphere.
Non-Animal,Each drum in a drum set has a distinct sound and role in creating rhythmic patterns.
Non-Animal,My first experience with a harp left me awe-inspired by its ethereal and angelic tones.
Non-Animal,"The actors rehearsed tirelessly for weeks, perfecting their lines and movements to bring the theater production to life."
Non-Animal,"As the curtain rose, the audience was enveloped in a mesmerizing world created by the elaborate set design and atmospheric lighting."
